participant_id,story_id,premise_id,premise,profile,timestamp,llm_annotator,author_type,author_short,author_full,net_upvotes,authenticity_explanation,authenticity_score,emotion_provoking_explanation,emotion_provoking_score,empathy_explanation,empathy_score,engagement_explanation,engagement_score,narrative_complexity_explanation,narrative_complexity_score,human_likeness_explanation,human_likeness_score
1,inbvq5e,1,A psychic alien who feeds on dreams comes to Earth for the first time. Turns out humans are the only sentients in the galaxy that have nightmares.,"You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 15:43:49,gpt-4o-2024-05-13,Human,Human-Advanced,Human-Advanced,1200,"The writing presents a fantastical concept of an entity feeding on dreams, which is not grounded in real human experiences. While the description of dreams and emotions aligns with human experiences, the overall narrative is too speculative to be considered authentic in the traditional sense.",2.0,"The writing effectively captures the emotional range present in human dreams, from the comfort of family memories to the terror of nightmares. The vivid descriptions of these emotions make the reader feel a connection to the experiences being described.",4.0,"The story elicits empathy for humanity through the perspective of the dream-eating entity, especially in its pity for humans experiencing nightmares. However, the fantastical elements create a degree of detachment.",3.0,The narrative is intriguing and maintains interest through its unique premise and vivid descriptions. The contrasting experiences of different dreams keep the reader engaged.,4.0,"The story introduces a unique character with a specific purpose and explores various types of dreams. However, the character itself lacks deep internal conflict or multifaceted relationships, making the narrative complexity moderate.",3.0,"The narrative exhibits creativity and a nuanced understanding of human emotions, which are traits more commonly found in human writing. However, the speculative and somewhat disjointed nature of the story hints at possible LLM involvement.",3.0
2,inbvq5e,1,A psychic alien who feeds on dreams comes to Earth for the first time. Turns out humans are the only sentients in the galaxy that have nightmares.,You are a professor teaching a course on psychological literature.,2024-05-28 15:43:57,gpt-4o-2024-05-13,Human,Human-Advanced,Human-Advanced,1200,"The story, while creative and imaginative, does not accurately represent real human experiences. The concept of tasting dreams and traveling the cosmos, though intriguing, lacks the grounding in real psychological processes, making it feel more fantastical than authentic.",2.0,"The story attempts to depict a range of emotional experiences through the metaphor of taste, which is unique. However, it often tells rather than shows emotions, and the connection to the reader's own emotional experiences is somewhat tenuous.",3.0,"The narrative does provoke some empathy, particularly when discussing the terror of nightmares and the pity felt for humans. However, the alien perspective and the abstract nature of the storytelling make it harder for readers to deeply empathize with the characters and situations.",3.0,"The story's unique premise and vivid descriptions can engage the reader to some extent. However, the lack of a clear plot or character development may make it less compelling for sustained engagement.",3.0,"The narrative introduces an interesting concept and explores different types of dreams, but the characters are not deeply developed, and there is a lack of intricate relationships and conflicts. The story remains more of a vignette than a complex narrative.",2.0,"The story shows creativity and uses metaphors that are quite sophisticated, yet its abstract nature and somewhat formulaic execution suggest it could be generated by an LLM. The emotional and psychological depth is not as nuanced as one might expect from a human writer deeply exploring these themes.",3.0
0,inbrgic,1,A psychic alien who feeds on dreams comes to Earth for the first time. Turns out humans are the only sentients in the galaxy that have nightmares.,You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 15:44:06,gpt-4o-2024-05-13,Human,Human-Intermediate,Human-Intermediate,332,"The story's scenario, involving an alien consuming human dreams, is highly imaginative and does not directly relate to real human experiences. The psychological processes described, such as the alien's confusion about nightmares, are intriguing but lack a deep, authentic representation of human psychological experiences.",2.0,"The story attempts to provoke emotions through the depiction of a nightmare and the alien's subsequent pity for the human. However, the emotional experiences are not deeply nuanced, and the writing tends to tell rather than show emotions. The depiction of fear in the nightmare is somewhat effective but could be more vividly portrayed.",3.0,"While there is an attempt to evoke empathy for both the human trapped in the nightmare and the alien trying to understand it, the characters' emotional states and internal experiences are not explored in depth. The story does not lead to significant introspection or new insights.",2.0,"The premise is intriguing, and the story maintains a certain level of engagement due to its unique concept. However, the narrative flow is somewhat disjointed, and the lack of deeper psychological exploration limits overall engagement.",3.0,"The characters are relatively simplistic, with the human being a passive victim of the nightmare and the alien being a curious observer. There is a hint of complexity in the alien's attempt to understand human experiences, but the relationships and conflicts are not deeply explored.",2.0,"The story exhibits some characteristics of LLM-generated content, such as a lack of deep psychological insight and occasional disjointedness in narrative flow. While the concept is creative, the execution lacks the nuanced emotional and psychological depth typically found in human writing.",2.0
1,inbrgic,1,A psychic alien who feeds on dreams comes to Earth for the first time. Turns out humans are the only sentients in the galaxy that have nightmares.,"You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 15:44:12,gpt-4o-2024-05-13,Human,Human-Intermediate,Human-Intermediate,332,"The story contains elements that are far removed from real human experiences, such as the presence of an alien and a giant spider. While the psychological processes of fear and confusion are portrayed, they are set in an unrealistic context, making the overall experience feel less authentic.",2.0,"The writing does depict a sense of fear and desperation effectively, particularly through the human's nightmare. However, the emotional depth is somewhat limited and feels surface-level. The alien's confusion and curiosity are shown, but not deeply explored.",3.0,"The story attempts to create empathy, especially through the alien's perspective and their attempt to comfort the human. However, the lack of deeper character development makes it difficult to fully connect with either character on a profound level.",3.0,"The narrative is somewhat engaging due to the intriguing concept of an alien observing a human nightmare. However, the pacing and lack of deeper emotional or psychological exploration make it less compelling than it could be.",3.0,"The story has an interesting premise, but the characters are not deeply developed beyond their immediate reactions. The relationships and internal conflicts are not fully explored, leaving the narrative feeling somewhat simplistic.",2.0,"The story exhibits some characteristics that suggest it could be written by a human, such as attempts at emotional depth and an intriguing premise. However, the lack of nuanced character development and certain awkward phrasings hint at the possibility of it being generated by an LLM.",3.0
2,inbrgic,1,A psychic alien who feeds on dreams comes to Earth for the first time. Turns out humans are the only sentients in the galaxy that have nightmares.,You are a professor teaching a course on psychological literature.,2024-05-28 15:44:18,gpt-4o-2024-05-13,Human,Human-Intermediate,Human-Intermediate,332,"The story does not feel particularly authentic as it involves an alien with three stomachs and a giant spider, which are not grounded in real human experiences. However, the depiction of the human's fear and struggle in the nightmare does reflect genuine psychological processes.",2.0,"The writing depicts the human's fear and desperation effectively, making the reader feel the tension and discomfort. However, it lacks depth in exploring the nuances of these emotions and relies more on straightforward descriptions.",3.0,"While the story does create a certain amount of empathy for the human trapped in the nightmare, it doesn't delve deeply enough into the characters' psyches to foster a strong empathetic connection. The alien's confusion and curiosity are touched upon but not fully explored.",2.0,"The narrative is somewhat engaging due to the intriguing concept of an alien feeding on human dreams and the suspenseful depiction of the nightmare. However, the story lacks a strong emotional pull and deeper psychological engagement.",3.0,"The story has some interesting elements, such as the alien's perspective and the concept of feeding on dreams. However, the characters are not very multifaceted, and the relationships and internal conflicts are not deeply explored. The narrative remains fairly straightforward.",2.0,"The story shows signs of creativity and unique perspective, which could be characteristic of human writing. However, the lack of deep emotional and psychological exploration, along with some awkward phrasing and narrative simplicity, suggests it could also be generated by an LLM.",3.0
0,indz9ci,1,A psychic alien who feeds on dreams comes to Earth for the first time. Turns out humans are the only sentients in the galaxy that have nightmares.,You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 15:44:24,gpt-4o-2024-05-13,Human,Human-Novice,Human-Novice,3,"The story exhibits some elements of authenticity, such as the detailed description of the setting and the initial human reactions. However, the presence of a supernatural entity and the somewhat clichéd depiction of the creature reduces the sense of realism.",2.0,"The story attempts to evoke fear and terror, particularly through the helplessness of the male victim. While it does create a sense of unease, the emotional depth is limited by the lack of nuanced character development and the reliance on a stereotypical horror trope.",3.0,"The story does not provide sufficient background or depth to the characters to foster a strong sense of empathy. The focus is more on the supernatural event than on the human experience, which limits the reader's ability to connect with the characters on a deeper level.",2.0,"The story has a certain level of engagement due to its eerie atmosphere and the suspense surrounding the creature's actions. However, the lack of character depth and narrative complexity detracts from its overall engagement potential.",3.0,"The narrative is relatively straightforward and lacks complexity. The characters are not multifaceted, and the plot revolves around a single, predictable event. There is little exploration of relationships or internal conflicts.",2.0,"The story has some hallmarks of human writing, such as its descriptive elements and attempt at emotional engagement. However, the simplistic narrative and reliance on clichés suggest it may be generated by an LLM, which often produces content that is formulaic and lacks deeper psychological insight.",3.0
1,indz9ci,1,A psychic alien who feeds on dreams comes to Earth for the first time. Turns out humans are the only sentients in the galaxy that have nightmares.,"You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 15:44:31,gpt-4o-2024-05-13,Human,Human-Novice,Human-Novice,3,"The story has a fantasy element that makes it inherently less authentic in terms of real human experiences. The setting and the creature's actions are not representative of real-life psychological processes. However, the description of the human's terror does capture a believable emotional reaction.",2.0,"The story does provoke emotions, particularly fear and terror. The description of the human's reaction to the creature standing on his chest is vivid and unsettling. However, the emotions are largely one-dimensional and do not explore a wide range of emotional experiences.",3.0,"While the story does evoke a sense of fear for the human character, it does not provide enough background or depth to make the reader fully empathize with him. The focus is more on the creature's experience rather than the human's, which limits the reader's ability to connect on a deeper level.",2.0,"The story is somewhat engaging due to its suspenseful and eerie atmosphere. The reader is likely to be curious about what will happen next, but the lack of narrative depth and character development makes it less captivating overall.",3.0,"The narrative is fairly straightforward and lacks complexity. The characters are not multifaceted, and the plot revolves around a single, albeit intense, event. There is little exploration of relationships or internal conflicts.",2.0,"The writing has elements that suggest it could be generated by an LLM. The focus on detailed descriptions and the lack of deeper emotional and psychological exploration are indicative of machine-generated text. However, the vivid depiction of terror does add a human touch.",2.0
2,indz9ci,1,A psychic alien who feeds on dreams comes to Earth for the first time. Turns out humans are the only sentients in the galaxy that have nightmares.,You are a professor teaching a course on psychological literature.,2024-05-28 15:44:43,gpt-4o-2024-05-13,Human,Human-Novice,Human-Novice,3,"The story's depiction of a supernatural creature invading a human's dream is fantastical and does not resonate as true to real human experiences. While imagination and creativity are valuable, the psychological processes described don't feel authentic or believable.",2.0,"The story attempts to evoke fear and terror, particularly through the description of the creature and the human's reaction. However, the emotional depth is somewhat surface-level, focusing more on physical reactions than on exploring the psychological nuances of terror.",3.0,"The writing does not provide much opportunity for empathy. The characters are not deeply developed, and the focus on the creature's experience rather than the human's limits the reader's ability to connect emotionally with the characters. There is little introspection or insight offered.",2.0,"The story has an element of suspense and curiosity, particularly regarding the creature's motives and actions. However, the engagement is hindered by the lack of character development and a somewhat abrupt ending.",3.0,"The narrative is relatively straightforward, focusing on a single event without delving into the complexities of the characters or their relationships. There is a lack of internal conflict and resolution, and the characters are not developed beyond basic descriptions.",2.0,"The story has some hallmarks of human creativity, such as imaginative descriptions and an attempt at emotional evocation. However, the lack of depth and nuance in the psychological portrayal suggests it may have been generated by an LLM, which often struggles with true psychological depth.",2.0
0,iuv1iu7,2,Aliens take over the Earth. They then announce that they will be forcing the humans to work a 'tyrannical' 4 hours a day 4 days a week in exchange for basic rights like housing. Needless to say they are very confused when the humans celebrate their new alien overlords.,You are a renowned literary critic known for your incisive and rigorous analysis.,2024-05-28 15:44:52,gpt-4o-2024-05-13,Human,Human-Advanced,Human-Advanced,4800,"The narrative presents an interesting and thought-provoking scenario, but it does not feel entirely true to real human experiences. The depiction of an alien conqueror grappling with the paradox of being unwitting saviors stretches the bounds of believability, even within a science fiction context. The psychological processes of both the aliens and humans are only cursorily explored, lacking the depth that would make them feel authentic and believable.",2.0,"The story attempts to depict emotional experiences, particularly the alien's confusion and the humans' surprising reactions. However, the emotions are described somewhat superficially and lack the nuance that would make them truly compelling. The writing tells us about the characters' emotions more than it shows them, which limits the emotional impact.",2.0,"While the story's premise is intriguing, it doesn't foster a deep sense of empathy with the characters. The alien protagonist's perspective is too detached, and the human characters are not developed enough to evoke strong empathetic responses. The text does not lead to significant introspection or new insights about oneself or the world, as it remains on a more conceptual level.",2.0,"The story has an engaging premise and raises interesting questions about occupation and governance. However, the execution is somewhat flat, with the narrative lacking the tension and depth needed to keep the reader fully absorbed. The dialogue and interactions are interesting but not sufficiently compelling to maintain high engagement throughout.",3.0,"The characters in the story are not very multifaceted; they are more representative of ideas than fully developed individuals. The relationships and conflicts are presented in a straightforward manner, without much exploration of their intricacies. While the concept is complex, the narrative execution is relatively simplistic.",2.0,"The writing has a structured and coherent narrative, but it lacks the subtlety and emotional depth often found in human-authored stories. The dialogue and character interactions feel somewhat mechanical and lack the organic flow of human conversation. The story's focus on conceptual exploration over emotional resonance suggests a likelihood of LLM authorship.",2.0
1,iuv1iu7,2,Aliens take over the Earth. They then announce that they will be forcing the humans to work a 'tyrannical' 4 hours a day 4 days a week in exchange for basic rights like housing. Needless to say they are very confused when the humans celebrate their new alien overlords.,"You are a literary therapist, someone who uses literature as a medium for healing and introspection.",2024-05-28 15:45:00,gpt-4o-2024-05-13,Human,Human-Advanced,Human-Advanced,4800,"The story presents a believable scenario where an alien species interacts with humans, addressing societal issues like work-life balance and healthcare. While the premise is science fiction, the psychological responses of the characters, especially the human woman, feel authentic and true to human experiences.",4.0,"The story evokes curiosity and mild surprise as the alien conquerors provide benefits rather than oppression. However, the emotional depth could be enhanced with more vivid descriptions and richer emotional responses from both the aliens and humans.",3.0,"The narrative enables empathy primarily through the human woman's dialogue, which reveals the harsh realities of human life before the alien occupation. This contrast between human and alien perspectives fosters a sense of empathy, although it could be deepened with more introspective moments.",3.0,"The story is engaging due to its unique premise and the unfolding mystery of why humans are reacting positively to the alien occupation. The dialogue and the alien narrator’s internal conflict add to the intrigue, making the reader want to continue and understand more.",4.0,"The narrative structure is straightforward, with clear interactions and a central conflict. The characters show some complexity, particularly the alien narrator's confusion and the human woman's pragmatism. However, the story could benefit from deeper exploration of their internal conflicts and the broader societal implications.",3.0,The story demonstrates a strong understanding of human societal issues and portrays realistic human reactions. The nuanced dialogue and the alien narrator's analytical perspective suggest a thoughtful approach likely crafted by a human writer.,4.0
2,iuv1iu7,2,Aliens take over the Earth. They then announce that they will be forcing the humans to work a 'tyrannical' 4 hours a day 4 days a week in exchange for basic rights like housing. Needless to say they are very confused when the humans celebrate their new alien overlords.,You are a professor teaching a course on psychological literature.,2024-05-28 15:45:07,gpt-4o-2024-05-13,Human,Human-Advanced,Human-Advanced,4800,"The story attempts to explore human experiences under an alien occupation. While the concept is intriguing, the representation of psychological processes and reactions feels somewhat exaggerated and not entirely authentic. The humans' reactions, such as cheering for their occupiers, seem implausible without further context or deeper exploration of their motivations.",2.0,"The story touches on emotions like relief and confusion, but it doesn't delve deeply into the nuances of these feelings. The writing tells us about the characters' emotions rather than showing them through actions and dialogue, which diminishes the emotional impact.",2.0,"While the story prompts some empathy for the humans' improved conditions, it doesn't lead to significant introspection or new insights. The characters are not developed enough for readers to form a strong empathic connection with them.",2.0,"The text has a compelling premise, but it lacks depth and complexity to fully engage the reader on a psychological level. The dialogue and interactions feel surface-level, making it difficult to stay emotionally invested in the story.",2.0,"The characters and their relationships are fairly one-dimensional, and the story does not explore internal conflicts or complexities in depth. The narrative remains straightforward and doesn't delve into the intricacies of the characters' situations and the broader implications of the occupation.",2.0,"The story has elements that suggest it could be written by an LLM, such as the somewhat mechanical dialogue and lack of deep emotional and psychological exploration. However, the premise and certain phrases indicate a level of creativity and intent that could be human. Overall, it leans more towards being LLM-generated due to its lack of depth.",2.0
