book_id,title,archtypes,plotpoints,themes,keywords,timestamp,llm_annotator
51603.txt, All The People,"['tin man', 'all-knowing man', 'powerful man', 'filter center worker']","['man comes to possess knowledge of all people in the world', 'man realizes the extent of his knowledge', 'man seeks answers about his abilities', 'man discovers the truth about himself', 'aliens arrive in the world']","['limitation of human knowledge', 'power and responsibility', 'identity and self-discovery', 'difference between humans and non-humans', 'arrival of aliens']","['science fiction', 'artificial consciousness', 'filter center', 'alien arrival', 'self-discovery']",2024-01-19 14:22:02,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51171.txt, A Little Journey,"['The Seeker', 'The Conman', 'The Skeptic', 'The Resilient Group']","['The Decision to Find God', 'The Disappointment', 'The Revelation', 'The Collective Action', 'The Unexpected Journey', 'The Faith Rewarded']","['The Power of Faith', 'The Deception of False Promises', 'The Strength in Unity', 'The Triumph Over Adversity', 'The Quest for Meaning', 'The Redemption of the Deceiver']","['space', 'religion', 'elderly', 'determination', 'deceit', 'faith', 'journey', 'community']",2024-01-19 14:22:19,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
25627.txt, The Hunted Heroes,"['The determined protagonist', 'The antagonist driven by hatred', 'The supportive spouse']","['The protagonists embark on a dangerous mission to Mars to search for uranium', 'The protagonists encounter a seemingly insurmountable obstacle in the form of a hostile figure named Gregory Ledman', 'The protagonists uncover the true motivations of Ledman and defeat him through understanding and teamwork', 'The protagonists return to their mission with renewed vigor and determination']","['Determination and perseverance in the face of adversity', 'The destructive nature of hatred and resentment', 'The importance of teamwork and understanding in overcoming challenges', 'The pursuit of a greater goal for the benefit of many']","['science fiction', 'space exploration', 'adventure', 'protagonist-antagonist relationship', 'teamwork', 'personal growth']",2024-01-19 14:22:43,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
33850-8.txt, The Slizzers,"['The story features a group of non-human beings (""slizzers"") who live among humans and rely on them for sustenance. The slizzers are able to blend in with human society by taking on the appearance and characteristics of individual humans. They are generally benevolent towards their human hosts, but can become dangerous if they take too much sustenance at once.', 'The protagonist of the story is a man named Jerry, who is part of a regular Friday night poker group. Jerry is generally lucky in these games, and often wins large sums of money. However, he begins to notice strange behavior from some of the members of the group, particularly their ability to remember past events in great detail.', ""The antagonist of the story is a slizzer who has taken on the appearance of one of the members of Jerry's poker group. This slizzer is careless in maintaining its disguise, and Jerry is able to recognize it for what it is. Despite this, the slizzer is able to drain some of Jerry's positive emotions, leaving him feeling drained and confused.""]","['The story begins with Jerry arriving at the apartment of his Friday night poker group. As they play, Jerry begins to notice strange behavior from some of the other players, including their ability to remember past events in great detail.', ""Jerry becomes increasingly suspicious of the behavior of some of the other players, and eventually realizes that they are slizzers. One of the slizzers, who has taken on the appearance of a member of the poker group, accidentally reveals itself and attempts to drain Jerry's positive emotions."", 'Despite realizing that he is dealing with slizzers, Jerry continues to play poker with the group. He is able to win large sums of money, and begins to suspect that the slizzers are allowing him to win in order to gain access to his positive emotions.', 'As the night progresses, Jerry becomes more and more exhausted. He begins to suspect that the slizzers are intentionally draining his energy in order to sustain themselves.', 'Eventually, Jerry decides to leave the apartment and return home. As he leaves, he reflects on the strange events of the night and wonders if he will ever encounter the slizzers again.']","['One of the primary themes of the story is the idea of hidden identities and deception. Throughout the story, the slizzers are able to hide their true nature from the human characters, and are only revealed through their mistakes.', 'Another theme of the story is the idea of exploitation and resource extraction. The slizzers rely on humans for sustenance, and are able to extract positive emotions from them without their consent.', 'The story also touches on themes of power and manipulation. The slizzers are able to exert a significant amount of influence over the human characters, and are able to manipulate them in order to achieve their goals.', 'Finally, the story explores themes of paranoia and suspicion. Jerry becomes increasingly paranoid as he encounters the slizzers, and is never sure whether he can trust the people around him.']","['aliens', 'deception', 'exploitation', 'gaming', 'paranoia', 'power dynamics', 'resource extraction']",2024-01-19 14:23:43,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
24276.txt, The Coffin Cure,"['brilliant but arrogant scientist', 'jealous colleague', 'supportive colleague', 'public figurehead', 'masses seeking solution']","['Discovery of a vaccine for the common cold', 'Race to publish the findings prematurely', ""Vaccine's side effect causes heightened sense of smell"", ""Attempts to reverse the vaccine's effect"", 'Successful development of a counter-agent']","['Effects of scientific advancement', 'Consequences of rushing discoveries', 'Importance of collaboration in science', 'Handling responsibility and criticism', 'Perseverance and innovation']","['science', 'medicine', 'competition', 'cold', 'smell', 'vaccine', 'innovation', 'arrogance']",2024-01-19 14:24:11,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
49897-8.txt, The Gravity Business,"['The protagonist: a young man with the potential to become a leader, struggling to find his place in his family and in society', 'The antagonist: a powerful and influential figure who uses manipulation and fear to maintain control', 'The mentor: an old and wise character who provides guidance and helps the protagonist unlock their true potential', 'The sidekick: a loyal and supportive character who accompanies the protagonist on their journey and provides comic relief', 'The love interest: a strong and independent character who challenges the protagonist and helps them grow', ""The villain's henchman: a character who is initially loyal to the antagonist but eventually sees the error of their ways and joins the protagonist's side""]","['The protagonist discovers a powerful object that can change the world', 'The protagonist forms a team to help them achieve their goal', 'The team faces numerous challenges and obstacles as they journey towards their destination', 'The protagonist learns a valuable lesson about trust and leadership', 'The team successfully achieves their goal, but not without sacrificing something along the way', 'The protagonist reflects on their journey and looks towards the future']","['The power of friendship and loyalty', 'The importance of trust and communication', 'The struggle between good and evil', 'The dangers of manipulation and fear', 'The value of personal growth and self-discovery', 'The theme of destiny and fate']","['adventure', 'teamwork', 'leadership', 'manipulation', 'sacrifice', 'personal growth']",2024-01-19 14:24:59,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51616.txt, Sales Talk,"['confident salesmen', 'philosophically-minded individual resisting temptation', 'disillusioned subordinate']","['introduction of EL and its benefits', 'demonstration of EL through simulated experiences', 'resistance to EL due to philosophical concerns', 'debate about the merits of EL and traditional values', 'eventual rejection of EL', 'reflection on the importance of production and consumption']","['value of production vs consumption', 'importance of remaining true to oneself', 'power of persuasion and influence', 'struggle between personal beliefs and external pressures', 'significance of self-reflection and introspection']","['sales pitch', 'electronic living', 'artificial experiences', 'virtual reality', 'persuasion', 'free will', 'self-determination', 'philosophical debate', 'work ethic', 'personal identity']",2024-01-19 14:25:26,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
59504.txt, A Matter of Order,"['Philosopher', 'Semanticist', 'Orator', 'Dean of Masters', 'Second-Eldest', 'apprentices', 'Master of Letters']","['Visitors from Earth arrive seeking help in a war', 'Colony of artists follows a Fundamental Law of Order', 'Colony offers help, but on its own terms', 'Colony agrees to provide propaganda writers as aid']","['Balance and order', 'Artistic integrity', 'Help in times of crisis', 'Unity and cooperation', 'War and peace']","['space travel', 'war', 'propaganda', 'fundamental laws of order', 'colony of artists', 'balance', 'help', 'unity', 'cooperation']",2024-01-19 14:25:47,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
2004-0.txt, “Pigs is Pigs”,"['Stubborn and unyielding agent (Flannery)', 'Angry and entitled customer (Morehouse)']","['Customer wants to send guinea pigs at a lower rate, but agent insists on charging the higher rate for pigs', 'Customer escalates the issue to higher authorities within the company', 'Despite multiple levels of investigation, the company stands by its decision to charge the higher rate for guinea pigs', 'The number of guinea pigs increases exponentially, causing logistical challenges for the agent']","['Bureaucracy and rigidity', 'Ignorance and misunderstanding', 'Exponential growth and its consequences', 'Communication breakdown and miscommunication']","['Interurban Express Company', 'guinea pigs', 'rates and fees', 'customer service', 'dispute resolution']",2024-01-19 14:26:07,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51414.txt, ...So They Baked a Cake,"['Disgruntled journalist seeking escape from society', 'Longing for adventure and exploration', 'Emotionally detached and cynical character', 'Committed and passionate leader', 'Optimistic and cheerful navigator']","['Preparations for space travel and launch', 'Journey through deep space using the Larson Drive', 'Unexpectedly arriving at a destination within a short period of time', 'Discovery of a planet and potential signs of intelligent life', 'Communication attempts between the crew and the unknown beings']","['Exploration and discovery of the unknown', 'Space travel and time dilation', 'Isolation and loneliness', 'Unexpected encounters', 'Human connection and community']","['space travel', 'time dilation', 'communication', 'discovery', 'human connection', 'emotion', 'isolation']",2024-01-19 14:26:29,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
23599-8.txt, The Big Fix,"['Skilled poker players with various levels of telepathic abilities and skills in hiding their thoughts', 'A powerful and wealthy man named Barcelona who wants to fix the Kentucky Derby and uses various methods to achieve his goal', 'A law enforcement officer named Lieutenant Delancey who is investigating the potential fixing of the Kentucky Derby', 'An innocent bystander named Gimpy Gordon who gets caught up in the events surrounding the Kentucky Derby']","['The narrator, Wally Wilson, plays poker with a group of skilled players, including Barcelona and Lieutenant Delancey, and becomes involved in a plan to fix the Kentucky Derby', 'Tomboy Taylor, a representative of Barcelona, asks Wally to ensure that three specific horses finish the race in the correct order', 'Wally considers various ways to fix the race while dealing with interference from Barcelona and Lieutenant Delancey', ""Gimpy Gordon, a minor character, places a large bet on the horses based on Wally's advice, causing the odds to shift dramatically"", 'Wally successfully convinces Barcelona to scratch his horses, resulting in a loss for him and a victory for the narrator', 'Wally and Tomboy develop a romantic relationship despite the complications caused by the Kentucky Derby and their respective obligations']","['The power of telepathy and the potential for corruption it presents', 'The tension between loyalty and morality', 'The importance of trust and friendship', 'The influence of wealth and power on decision making', 'The role of luck and chance in life']","['Telepathy', 'Poker', 'Horse racing', 'Betting', 'Manipulation', 'Friendship', 'Power', 'Corruption', 'Deception', 'Romance']",2024-01-19 14:27:23,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
32819.txt, Elegy,"['Lost travelers seeking a new home', 'Machine-like caretaker with human emotions', 'Immobile people in a preserved world']","['A group of people on a spaceship find a city on an asteroid', 'The city is revealed to be a cemetery where the dead live in preserved surroundings', 'The caretaker of the cemetery tries to send the travelers back to their ship', 'The travelers experience pain due to the preservation process, but eventually understand and accept their new home']","['Preservation vs. change', 'Immortality and its consequences', 'Belonging and acceptance', 'The meaning of home']","['Space exploration', 'Cemetery', 'Preservation', 'Acceptance', 'New beginnings']",2024-01-19 14:27:49,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
35879-0.txt, The Rotifers,"['The Curious Boy', 'The Cautious Father', 'The Worried Mother']","['Boy discovers rotifers in a pond', 'Boy becomes fascinated with rotifers and spends all his free time observing them', 'Boy finds out that rotifers reproduce rapidly and start to worry about their population growth', ""Boy's parents become concerned about his obsession with rotifers"", 'Boy falls ill due to exhaustion', ""Boy warns his father about the rotifers' rapid reproduction and potential danger to humans"", 'Father decides to take action to prevent the rotifers from causing harm']","['Obsession and curiosity', 'Fear of the unknown', 'Parental concern and protection', 'The impact of science and technology on society', 'The balance between observation and action']","['Rotifers', 'Microscope', 'Obsession', 'Family dynamics', 'Science fiction', ""Protagonist's perspective""]",2024-01-19 14:28:15,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
22997.txt, Second Sight,"['reluctant mentor', 'gifted but misunderstood protagonist', 'condescending antagonist', 'supportive friend']","['mentor returns from trip', ""antagonist proposes using protagonist's abilities to 'train' normals"", 'protagonist confronts mentor about feeling used and unappreciated', 'mentor reveals feelings for protagonist', 'protagonist agrees to work with antagonist under controlled conditions', 'protagonist helps train a normal', ""mentor expresses pride in protagonist's abilities""]","['power of empathy', 'importance of trust and communication', 'discrimination and fear of the unknown', 'value of individuality', 'potential of untapped abilities', 'struggles faced by gifted individuals']","['psi-talented', 'training', 'exploitation', 'relationships', 'disability', 'acceptance', 'giftedness', 'mentorship', 'experimentation', 'discrimination']",2024-01-19 14:28:42,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29140.txt, The Mathematicians,"['Powerful, intelligent beings from another planet', 'Brave and resourceful human leader', 'Clever mathematicians', 'Enslaved humans']","['Alien invasion of Earth by advanced beings', 'Unsuccessful attempts to defeat aliens with weapons and biological warfare', 'Aliens enslave humans and put them to work', 'Group of humans escapes to Greenland', 'Human leader Knowall devises plan to make aliens vulnerable by giving them human emotions', 'Aliens succumb to infighting due to human emotions', 'Saintly alien convinces others to stop fighting', 'Knowall gives aliens nostalgia, making them want to return to their home planet', 'Most aliens leave Earth, leaving behind two young ones', 'Young aliens reproduce and stay on Earth']","['Conflict between technologically advanced and less advanced beings', 'War and peace', 'Enslavement and freedom', 'Intelligence and cunning', 'Love and hate', 'Cooperation and division']","['Science fiction', 'Space travel', 'Interplanetary relations', 'Mathematics', 'Invasion', 'Slaughter', 'Survival', 'Leadership', 'Deception', 'Emotion', 'Nostalgia', 'Reproduction', 'Child characters']",2024-01-19 14:29:08,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29632.txt, Competition,"['politician-scientist', 'brilliant biochemist', 'skilled pilot and bacteriologist', 'competitive scientist', 'jealous scientist']","['test colony on a distant planet dies under mysterious circumstances', 'four scientists are sent to investigate and determine the cause of death', 'they begin to suspect each other as the investigation continues', ""they discover a strange symbiotic relationship between themselves and the planet's atmosphere"", 'each scientist deals with the discovery in their own way']","['competition and jealousy', 'paranoia and mistrust', 'discovery and exploration', 'symbiosis and coexistence', 'isolation and loneliness']","['science fiction', 'mystery', 'psychological thriller', 'space exploration', 'survival']",2024-01-19 14:29:31,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
41565.txt, Consignment,"['Vengeful ex-convict', 'Industrialist targeted for revenge', 'Prison guards and police', 'Unwitting accomplices']","['Convict escapes prison and heads for rendezvous', 'Convict seeks help but leaves a trail', ""Police learn of convict's plan and issue warning"", 'Convict takes hostages and continues journey', 'Industrialist prepares for confrontation', 'Convict reaches destination but finds unexpected obstacles', 'Tragic end for the vengeful convict']","['Obsession and vengeance', 'Consequences of actions', 'Technology vs. human nature', 'Paranoia and fear', 'Isolation and vulnerability']","['Escape', 'Revenge', 'Obsession', 'Fear', 'Isolation', 'Technology', 'Prison', 'Hostages', 'Industrialist', 'Tragedy']",2024-01-19 14:29:58,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
59302.txt, The Pioneers,"['Pioneers who leave the comfort of their homes to settle a new world', 'Partners who become close and rely on each other in a challenging environment', 'A selfish and lazy character who initially struggles with the demands of the new world']","['Characters embark on a journey to a new world, leaving behind their comfortable lives', 'Characters face various challenges as they try to adapt to the new world, such as building shelters, finding food, and dealing with wildlife', 'One of the characters leaves the group in search of an easier life, but ultimately meets a tragic end', 'The remaining characters join forces to protect themselves and their community from hostile forces']","['The value of perseverance and hard work in the face of adversity', 'The importance of working together and relying on one another', 'The dangers of selfishness and taking shortcuts', 'The power of community and sticking together in difficult times']","['science fiction', 'colonization', 'survival', 'cooperation', 'friendship']",2024-01-19 14:30:23,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51774.txt, The Weirdest World,"['Marooned astronaut', 'Unfinished grub-like creatures', 'Talking birds']","['Astronaut is marooned on an unfamiliar planet', 'Astronaut meets various inhabitants of the planet', 'Astronaut is hunted by the dominant race of the planet', 'Astronaut is sold to a reptile farm', 'Astronaut negotiates a contract with the owner of the reptile farm and a night club', 'Astronaut becomes wealthy through gambling', 'Astronaut loses all his wealth and possessions due to legal technicalities']","['Adaptation to new environments', 'Power dynamics and exploitation', 'Communication barriers', 'Belonging and acceptance', 'Deception and manipulation']","['Space travel', 'Alien planet', 'Marooning', 'Survival', 'Communication', 'Betrayal']",2024-01-19 14:30:50,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29142.txt, Keep Out,"['Experimental youths, Teachers and Attendants, Scientists']","[""Humanity reaches Mars but cannot inhabit it due to environmental differences, Biochemist discovers 'Daptine', Daptine adapts subjects and their offspring to various environments, Children are raised in controlled environments to adapt to Mars, Children become adults and prepare to take over Mars"", 'Secret plan to wipe out teachers and Earthmen after becoming adults']","['Adaptation, Experimentation, Isolation, Deception, Superiority & Hatred']","['Science Fiction, Space Colonization, Evolution, Genetic Engineering, Youth vs Adults']",2024-01-19 14:31:04,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29618.txt, The Aggravation of Elmer,"['cynical electronics company employee who loves technology but is skeptical of new inventions', 'optimistic young genius inventor who is dismissed by adults as eccentric and delusional', ""responsible adult neighbor who helps take care of the young genius's cousin"", 'curious and energetic young girl who looks up to her older cousin']","['young genius invents device that turns black and white television into color', 'device causes city-wide traffic jam by disrupting automobile ignition systems', 'device interrupts power supply to electronics in a store, causing them to malfunction', 'young genius creates portable version of the device that can disable electronic devices within a certain range', 'young genius disappears after using the device to blow up his own garage, leaving behind a large crater']","['skepticism vs. optimism towards technology', 'intergenerational misunderstanding and conflict', 'power dynamics between individuals and communities', 'importance of responsible innovation', 'impact of technological advancements on society']","['science fiction', 'technology', 'invention', 'youth', 'adulthood', 'culture clash', 'traffic', 'communication', 'disruption', 'experimentation', 'explosion', 'childhood imagination', 'innocence', 'wonder', 'ignorance', 'arrogance', 'hubris']",2024-01-19 14:31:33,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
27392.txt, Lease to Doomsday,"['Two main characters who are twins and work together towards a common goal', 'A protagonist who starts off as an outsider but becomes involved in the plans of the twins', 'An antagonist who initially seems helpful but turns out to be deceitful']","['The twins place an unusual ad in the newspaper seeking a real estate broker', 'The protagonist is intrigued by the ad and decides to investigate', 'The protagonist meets the twins and learns about their plan to buy a large area of land for a secret purpose', 'The protagonist agrees to help the twins in their plan and begins negotiating with landowners', 'The protagonist discovers that the twins are not who they seem and uncovers their deception', 'The protagonist confronts the twins and thwarts their plan']","['The importance of trust and honesty in relationships', ""The danger of getting involved in other people's plans without fully understanding their motivations"", 'The power of determination and perseverance in achieving goals']","['Twins', 'Real estate', 'Deception', 'Land acquisition', 'Confrontation']",2024-01-19 14:32:35,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
31282.txt, Mars Confidential,"['Intrepid investigative journalists / Reporters exposing societal vices', 'Organized crime figures / Mafia', 'Political committees / Government agencies fighting against vice and crime', 'Planetary inhabitants with diverse appearances, behaviors, and cultures']","[""Earth-based reporters investigate Mars and reveal its 'dirtiest planet' status"", 'The reporters detail the various aspects of Mars society, comparing it to Earth', 'Crime syndicates establish bases on Mars, leading to increased criminal activities', 'The reporters face threats and attempts to silence them but continue their exposé', 'Mars citizens are portrayed as fundamentally similar to Earthlings despite physical differences']","['Exposing societal vices and corruption', 'Comparing and contrasting societies across planets', 'Interplay between organized crime and politics', 'Courage and persistence in journalism', 'Similarity of beings across planets regardless of appearance']","['Mars', 'Reporters', 'Crime', 'Corruption', 'Mafia', 'Martian society', 'Comparison', 'Politics', 'Journalism', 'Interplanetary relations']",2024-01-19 14:33:06,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
2163-0.txt, The Bridge-Builders,"[""Hero's Journey"", 'Coming of Age', 'Leadership']","['Construction of a bridge', 'Natural disaster threatens completion of the bridge', 'Conflict between the protagonist and the natural elements']","['Man vs Nature', 'Perseverance', 'Engineering', 'Teamwork']","['Rudyard Kipling', 'bridge-building', 'flood', 'engineering', 'leadership']",2024-01-19 14:33:31,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29432.txt, The Man the Martians Made,"['Archetypical protagonist', 'Tragic antagonist', 'Supporting characters (group) with varying personalities and motivations']","['Discovery of a murder', 'Pursuit and confrontation of the murderer', 'Resolution of the conflict and revelation of the true identity of the murderer']","['Hidden motivations and secrets', 'The blurred line between reality and illusion', 'The impact of group mentality on individual actions and perceptions']","['Science fiction', 'Mystery', 'Thriller', 'Desolation', 'Isolation', 'Paranoia']",2024-01-19 14:33:54,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51589.txt, The Rag and Bone Men,"['Desperate inventor', 'Doubting assistant', 'Powerful but flawed creator']","['Marooned alien seeks to return home', 'Alien builds transporter using unfamiliar materials', ""Marooned assistant fears consequences of alien's actions"", ""Alien's invention fails, causing destruction"", 'Assistant struggles to repair the damage']","['Desperation leads to recklessness', 'Flawed creations can cause harm', 'Creation requires caution and understanding', 'The limits of knowledge', 'The impact of failure on morale']","['Alien', 'Despair', 'Failure', 'Hope', 'Invention', 'Marooned', 'Reckless', 'Repair', 'Unfamiliar materials']",2024-01-19 14:34:12,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
28062.txt, The Man Who Saw the Future,"['Inquisitor', ""Prisoner/Apothecary's Assistant"", 'Scientists from the Future']","['Prisoner is accused of sorcery and sentenced to death by the Inquisitor', 'Prisoner reveals that he has been studying unexplained phenomena in a field', 'Prisoner is revealed to have been transported to the future by scientific means', 'Prisoner experiences the wonders of the future, including technology and societal changes', 'Prisoner returns to his original time', 'Prisoner is killed despite revealing the truth about his travels']","['Time Travel', 'Science vs Superstition', 'Progress and Change', 'Authority and Power', 'Ignorance and Fear']","['Time Travel', 'Future', 'Inquisition', 'Science', 'Superstition', 'Paris', '15th Century', '20th Century', 'Wonder', 'Change', 'Authority', 'Power', 'Ignorance', 'Fear']",2024-01-19 14:34:40,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
23651.txt, Test Rocket!,"['cautious but flawed leader', 'brilliant but unassuming scientist', 'eager and restless crew', 'mysterious and advanced visitor']","['test rocket veers off course unexpectedly', 'identical yet foreign rocket arrives at testing site', 'discovery of humanoid occupant within foreign rocket', 'realization that occupant is not from Earth']","['unexpected consequences of technological progress', 'curiosity versus caution in exploration', 'communication barriers between different species', ""humanity's place in the universe""]","['science fiction', 'space exploration', 'alien life', 'testing', 'leadership']",2024-01-19 14:34:57,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
28076.txt," Original Short Stories, Complete, Volumes 1-13","['arrogant nobleman', 'selfish and vain woman', 'honorable commoners', ' naive young lovers', 'corrupt officials', 'powerless victims', 'scheming opportunists']","['unexpected encounter on a journey', ""opportunistic exploitation of others' misfortune"", 'betrayal due to selfishness', 'unintended consequences of actions', 'misunderstandings leading to conflict', 'realization of true values', 'vengeance against oppressors', 'discovery of hidden identity']","['class struggle and social hierarchies', 'appearance vs reality', 'cruelty and compassion', 'vengeance and forgiveness', 'greed and selflessness', 'hypocrisy and honesty', 'manipulation and power dynamics', 'adversity and resilience']","['nineteenth century France', 'rural life', 'military background', 'romance and relationships', 'social satire', 'psychological drama']",2024-01-19 14:35:22,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
32827.txt, Think Yourself to Death,"['Legendary hero with the ability to transfer consciousness into different bodies', 'Naive and easily influenced society leaders', 'Manipulative and greedy outsiders', 'Mystical group of individuals with powerful mental capabilities']","['Johnny Mayhem arrives on Ophiuchus IX to investigate why outworlders commit suicide when visiting the planet', 'Mayhem takes on the body of an elderly Sirian to blend in with the locals', 'Mayhem discovers that the Ophiuchans are using their combined mental abilities to force outsiders to commit suicide', 'Mayhem transfers his consciousness into the body of a local Ophiuchan named Pandit Gandhi Menon and gets a job as a jet pilot', 'Pandit and a co-pilot named Sria Krishna suspect the cargo they are transporting is valuable and decide to investigate', 'The cargo turns out to be a cache of thermonuclear weapons belonging to the Procyonians, being traded illegally by a group of Denebians', 'Mayhem-as-Pandit and Mayhem-as-Sria transport the cargo to the Galactic League headquarters for safekeeping']","['Deception and manipulation by outsiders', 'Powerful mental abilities used for negative purposes', 'The importance of cross-cultural communication and understanding', 'The dangers of illegal trade in weapons of mass destruction']","['Science Fiction', 'Adventure', 'Espionage', 'Space Exploration', 'Consciousness Transfer']",2024-01-19 14:36:05,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
59498-8.txt, What Shall It Profit?,"['struggling worker', 'adaptable journalist', 'powerful scientist', 'institutional figurehead']","['worker loses job due to automation', 'journalist investigates claims about immortality experiment', 'journalist discovers underground facility with test subjects', 'facility director reveals truth about project', 'journalist grapples with moral implications of the discovery']","['automation anxiety', 'immortality', 'ethical responsibility', 'personal freedom vs societal benefit', 'information control', 'societal expectations', 'pragmatic decision making', 'human nature']","['science fiction', 'social commentary', 'ethics', 'aging', 'biology', 'experimentation']",2024-01-19 14:36:33,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
58721-8.txt, Unwelcomed Visitor,"['Alien visitor seeking recognition and acceptance', 'Elderly man representing wisdom and historical context']","['Alien visitor arrives on Earth expecting a grand reception', 'Alien visitor finds indifference and impatience from humans', 'Alien visitor tries to communicate with humans but fails', 'Alien visitor meets an elderly man who shares his life story', ""Alien visitor discovers the reason for humanity's lack of interest""]","['Expectations vs Reality', 'Intergenerational Differences', 'Perception and Perspective', 'The Impact of Imagination on Reality']","['Alien', 'Space Travel', 'Communication Barriers', 'Interplanetary Relations', 'Boredom', 'Blase Attitude', 'Imagination', 'Rejection', 'Insanity', 'Anticlimax']",2024-01-19 14:36:52,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
29750.txt, Zen,"['Alien being stranded alone on a desolate planet for thousands of years', 'Human paleontologist meeting alien for the first time', 'Alien seeking connection and companionship', 'Resilience of youth despite traumatic experiences']","['Discovery of last surviving Zen', ""Realization of Zen's isolation and loneliness"", 'Paleontologist bringing Yurt, another Zen, to meet the female Zen', 'Rapid reproduction of Zen population', 'Quarantine of Vesta due to rapid increase in Zen population']","['Survival and adaptation of intelligent species', 'Loneliness and the need for companionship', 'Impact of first contact between humans and aliens', 'Unpredictability of new encounters', 'Importance of understanding cultural differences']","['Zen', 'Asteroid', 'Isolation', 'First Contact', 'Reproduction', 'Companionship', 'Adaptation', 'Intelligent Life', 'Space Exploration']",2024-01-19 14:37:15,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
51530-8.txt, The Last Letter,"['overbearing bureaucracy', 'innovative individual', 'inflexible system', 'helpful secondary characters']","['mail sorting machine has a breakdown', 'multiple machines fail to diagnose the problem', 'human intervention leads to resolution', 'human attempts to understand the root cause', 'human addresses the underlying issue']","['the limitations of automation', 'the importance of human intuition', 'the value of adaptability', 'the dangers of rigidity', 'the power of communication']","['future society', 'artificial intelligence', 'interpersonal relationships', 'communication technology', 'bureaucratic hierarchy']",2024-01-19 14:37:33,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
58802.txt, Community Property,"['Legal Eagle', 'Client', 'Spacegooks', 'Friend', 'Competitor']","['Jose takes on the first extraterrestrial divorce case', 'Jose meets with Jean to discuss the case', 'Jose convinces Jean to agree to the divorce', 'Jose obtains interlocutory decree', ""Jose's clients perform at Gleda's party"", ""Jose's interlocutory decree is invalidated""]","['Divorce', 'Spacegooks integration', 'Community property', 'Extraterrestrial culture', 'Law practice', 'Competition', 'Obsession']","['Venus', 'Venerians', ""Legal Eagle's Oath"", 'Subversive Party', 'Terrestrial divorce laws', 'Franklinist', 'Community property state', 'TBB', 'Precedent', 'Divorce law', 'Legal Eagle', 'Joe Macs', 'Spacegooks', 'Divorce trade', 'Keep-A-Way', 'Collusion Court', 'Symbiotes', 'Interlocutory decree', 'V Amendment of the World Constitution', 'WH boys', 'Eyespy', 'Infidelity', 'Formaldehyde atmosphere', 'Starliners', 'Lunar Room', 'Surface commerce', 'Rocket trails', 'Market Street', 'Slidway', 'Loyalty Oath', 'Loyalty', 'Venerian ethnology', 'Gootee Tivy']",2024-01-19 14:38:13,TheBloke/Mixtral-8x7B-Instruct-v0.1-GPTQ
